"album_id","album_name","total_tracks","release_date","album_type","artist_names","artist_ids","cover"
"7z0tkVOGpOpjWMzCeXlCZJ","Drill Mama","1","2023-02-03","single","021G","6U5mXNse56YUIYMdoPexGj","https://i.scdn.co/image/ab67616d00004851cf768a8ef6c2f7e7f8c65c2a"
"0vYnup9GdWXk56Z259semI","In Dafe","1","2022-11-15","single","021G","6U5mXNse56YUIYMdoPexGj","https://i.scdn.co/image/ab67616d00004851e3690aaf77f8d372bf10a110"
"4clV7GSA2qqyIKYL72MCsB","Gorg 3","1","2022-08-18","single","Amir Tataloo,021G","5CEosSs2y4M9THNGI6mej8,6U5mXNse56YUIYMdoPexGj","https://i.scdn.co/image/ab67616d00004851e38c3acc6a41949597ca37b4"
"6L183WTfgHggMhroTsAD9Q","Ye Ja Dige","1","2022-06-21","single","021G","6U5mXNse56YUIYMdoPexGj","https://i.scdn.co/image/ab67616d000048516bd60c99cc49480dacca2f2c"
"0ULue8twPaGiFJszAKCyEn","Zhen","1","2022-03-28","single","021G","6U5mXNse56YUIYMdoPexGj","https://i.scdn.co/image/ab67616d00004851b864442f747897e25ae766f2"
"28srZr4nnMk7pHOxbd2IuM","Chiyoko","1","2022-02-10","single","021G","6U5mXNse56YUIYMdoPexGj","https://i.scdn.co/image/ab67616d00004851dbb0594ea64e957fa9e42b82"
"4lIgF3hdHInQNJw5xTfcmw","Game Over","1","2022-02-09","single","021G","6U5mXNse56YUIYMdoPexGj","https://i.scdn.co/image/ab67616d000048510cdcdf8b1b4c0c359ce46a73"
"5ZUWBSbOQXDjTrhSqPuLdQ","Superstar","7","2022-03-14","album","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d00004851dce30b5cdd40022ab8647f47"
"6ry6zldLoEJHHPUIJjM20H","Tohi","16","2015-01-19","album","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d000048519aab1f60d96c2ced88103cf5"
"2iuoYxyUhShZre5W84WCkq","Charchoob","1","2024-06-22","single","Benyamin Bahadori,Tohi","5iHmrF9MRcW9h70IMrRbMe,7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d00004851f6e4d1a5fc1c6cb34ce0d162"
"1UMQ7gw8cjVy5k1SFuqSej","Bia","1","2024-05-31","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d00004851b53c2244bd4ccec7b3e02629"
"3PKqFKUoyExZ23t61mdhsh","Tavalod","1","2024-03-15","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d000048513e99ff4524480a4f16a06d36"
"6wTMOUpCc9RY7ULqy1vJV0","Eye On You","1","2024-02-07","single","Tohi,Rotimi,I am Aisha","7pBXdJN9S9N9nNifjPixET,1xBARhKI09ZTmeePVDWMCf,1fTPAgBH6gCQZU9bBWVaOf","https://i.scdn.co/image/ab67616d00004851920b877c631608dbf967fc78"
"3AYfzWCxUN4iqtsdEckQSN","Chabela","1","2023-11-20","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d00004851224d7d0e9acfd20be4cc587a"
"76eJppNtatave5BjEVbXKe","Halam Mishe Aly","1","2023-10-06","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d00004851cfbfbf61fef6bc5bc1a8c879"
"41dxaAukJReLRFZt7WWwC8","OOH","1","2023-08-28","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d00004851dcc74743f27f83e9b98222b6"
"0hb6NypOR0JyX2s7bp8e5m","Balatar","1","2023-05-24","single","Tohi,Khaled","7pBXdJN9S9N9nNifjPixET,28ztjHIXceRRntmTUfnmUX","https://i.scdn.co/image/ab67616d00004851cc75b5dc0df4ab8fa9bd704e"
"7DXgO6q0UXa1QYbTTUDymX","Poshte Abr","1","2023-02-07","single","Tohi,Farshid","7pBXdJN9S9N9nNifjPixET,5S4DYfw4jDoBxdzecDzeSn","https://i.scdn.co/image/ab67616d000048511724799c4ab7928a2740289d"
"2v6NLFYHSg1BiZK8NYpn6W","Hamseda","1","2022-10-25","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d0000485160c707a471e819a228b6c8c9"
"7b3SfT4DquymPp1go2UODC","Chetori Gol (Remix)","1","2022-05-15","single","Tohi,DJ Arian","7pBXdJN9S9N9nNifjPixET,2RxZsLRhbAZQaRdZy1J41u","https://i.scdn.co/image/ab67616d00004851425613877d0edd93b46b7cc8"
"14n3VSH3EJuRcU8yrwvsrT","Chetori Gol","3","2021-12-26","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d00004851d3ba954baed7035a2b559b9d"
"1HVkc43qqZK7Q94PbWUGWq","Roya (Remix)","2","2021-10-08","single","Tohi,Eran Hersh","7pBXdJN9S9N9nNifjPixET,5cqctR1IEdc11lN3KEmoGW","https://i.scdn.co/image/ab67616d0000485181dd4345af185294e3578895"
"2zWJjZEJgP5KzAoRA0xK2m","Chetori Gol","1","2021-09-10","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d000048511bc63c8ed86a83eae507999a"
"1ihDijXcLlCKl17YmAnaDp","Baby","1","2021-03-19","single","Jador,Tohi,Costi","6o6jMpcBBv4jMOEE1Z4tlJ,7pBXdJN9S9N9nNifjPixET,5nlhxXs2Lgr8nH98jC26pw","https://i.scdn.co/image/ab67616d00004851af02c08fefce55a989beff1a"
"4dBEovcvBMrur9pQXHZVmz","Ghalbam","1","2021-02-14","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d00004851488cf9e8ebca9c111d58637f"
"41VHfe8URmYl6EROyIBD4B","Kojae","1","2021-01-07","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d00004851e68e609881747e7fb469b5de"
"0tTRozo8QXUfPsWtCSD1zl","100%","1","2020-11-28","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d000048511ff90f1a58497f0ad2800cdf"
"4A6RjTZZwGeXXnQvjDqO5F","Poquito","1","2020-10-13","single","T Garcia,DJ Assad,Tohi","0Ywu6gzkvUaX4ytI5cMXQc,1PpMfsOyfZ3nmcSoiIohpC,7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d000048512eac6fa11e67ce6b5bb83a0b"
"0hSWrQ7fn9gSXowxjSptnf","Khodaya Mercy (Funkagenda Remixes)","2","2020-09-25","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d0000485142504c00a4a8066f16803049"
"5jsqJwBbKY9EFgzQkw7dAG","Holesh","1","2020-09-21","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d00004851c87398fcc9bc9a74b403bd85"
"75NrnXa37AM6oWBctKXEMy","Del Del (Remixes)","5","2020-09-18","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d000048514613f6bf0bc3b88742c7d4d6"
"4NkUBxg739DNiz4nLAHYLm","Del Del (Remix)","1","2020-04-22","single","Tohi,DJ Mamsi","7pBXdJN9S9N9nNifjPixET,2L31OwXoRJSSiy8uLaUwTc","https://i.scdn.co/image/ab67616d000048517c2e5748f591704d1a7591e4"
"58iJJHYTsjMk95zPiySmi2","Del Del","1","2020-03-07","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d0000485140614b7353e88a86471fe861"
"53gGJF6Ni104eNONLE8C8f","Out the Box (Ech Remix)","1","2020-02-07","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d0000485152337887c4adadf255e32e4a"
"5yVtRgKO68p3P55OR2xB2A","Nazanin","1","2019-08-25","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d00004851dc0abc34dfa7acfd25e63ae7"
"2TwhpDtCbEeLoI6S2YCRMh","Out the Box","1","2019-04-19","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d000048510b33e92834815a6ded3c20d5"
"3xIeZA3KooiKClZ6pSkdrr","Asheghet Manam","1","2018-12-07","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d00004851fe2df928ed1bce8cad10402f"
"4CzKVEa0O8mvZ7dqvfEvOP","Esta Bonita","1","2018-06-25","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d0000485152d3fe30b5e1c7ca69d76fa7"
"7cz8FL8lEij4jpsJUeHnSx","Amazing","1","2018-02-05","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d000048512b2b42d09ce3df20b833ee95"
"6pI61J2JCGBIvAduyVf2mG","Khodaya Mercy (DJ Mamsi Remix)","1","2017-09-09","single","Tohi,DJ Mamsi","7pBXdJN9S9N9nNifjPixET,2L31OwXoRJSSiy8uLaUwTc","https://i.scdn.co/image/ab67616d00004851e2c73668a7ee0d8f1b8e01d5"
"7ASdbNyI8ucZWObIrWLECw","Khodaya Mercy","1","2017-06-07","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d000048514997a92ca07e780468967dc4"
"3G4ECOU3jPcNgaubeJu1Kv","Ta Azam Door Shodi","1","2016-09-02","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d000048512e8fcc5b737add444b2499bc"
"7KXaHJBh8ykCtezaU4Qa9g","Ba Maram","1","2016-03-25","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d00004851459bef783b945f0bdbe42625"
"6l9VwgzQK6U84eqpA5jHxA","Ba Man Miraghsi (feat. Sami Beigi)","1","2015-11-18","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d00004851d1f3986d960941c6a0ffef51"
"7o7RoPHhyGuFQBP8W5d1ho","Roya (DJ Mamsi Remix)","1","2015-03-15","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d00004851e7696ffe02c59b8a457d3598"
"3zrlWQYYki7lCUtWwZAJ7S","Behtarin Doost","1","2015-02-20","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d000048517d0099bbf775ca5abb473300"
"3XXzspT22NkcS0Hj9ELtym","Roya","1","2015-01-26","single","Tohi","7pBXdJN9S9N9nNifjPixET","https://i.scdn.co/image/ab67616d0000485147e32cabd025b1c775681e41"
"2rnx4YiMEn87lBr8f5SxyH","Top Single","23","2010-09-28","album","Rezaya","39KRwz1efZ7LNpGaw9sDXp","https://i.scdn.co/image/ab67616d0000485108c119876840c1c07c8e9053"
"02X6UYfsW72g9iobQn82qy","Setare Soheil","7","2023-10-09","album","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851c73572ff251f4bc6bb9d4022"
"1wP1R42Owq3qWIZBBmp4jS","Abraye Noghrei Vol1","8","2017-09-12","album","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851d93a459f906827c90c38380e"
"2UWrJj6l41qx8HyFh0EhJk","70","13","2016-09-26","album","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d000048513dc5252cedee23fa1461e800"
"7KasPLOcflssv0PDvNFGD4","Amniat","1","2024-06-27","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d0000485154cc9b9efeebddbed154878c"
"2yCUOBLvGotijBHRPxfzZR","Perc","1","2024-05-24","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d0000485151005773ff601a91635e1db0"
"2Yh1hMKTgI3r8XYNeVswR2","Mage Man Mordam","1","2024-03-29","single","Koorosh,Gdaal,Arman Miladi","1UjD9VWeqDDlDSvNlnFTdl,7mGDv3CYlPghTIWzE6tOpv,3eqSr81gcNym9KLon3xcRR","https://i.scdn.co/image/ab67616d00004851be04f4818a9a6a88154358e4"
"6fiAdXscn3oDlPNrgt3CPY","Disney","1","2024-03-25","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851171dc56da77a7e3df7da1bce"
"3ZbivNZ0xrYc3lRtrqd6f7","Yasmangula","1","2024-02-16","single","Parsa Simpson,Gdaal,PapaBoyz","5wvDF7PuwGQuohqPkW6cdB,7mGDv3CYlPghTIWzE6tOpv,6wM6v2jCn7AXZREd2syCt3","https://i.scdn.co/image/ab67616d000048518f8e41b8e02260a89f332df3"
"7dmeARMOofObdTM60meToQ","Kaftar Bazi","1","2024-01-19","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d0000485173269bf0dc2a1653e9cec9f4"
"2fdlTKJyeiC2Oxb5WHU1v8","Nasser Hejazi","1","2024-01-14","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851f6bb602cbccf4646f2ade309"
"6w6rIXITs0XZfSvz8n7Mth","Khaab","1","2023-10-25","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851a09c863f112e57c9e3be8ffe"
"2vyTJPlXUseN33HCzCBqEz","Bonjour Madame!","1","2023-08-22","single","Rana Mansour,Gdaal,Shaya Shoja","3zrjEdzGRRwrLHv3KQDDuB,7mGDv3CYlPghTIWzE6tOpv,1MPnwuLo4czSKiaKRQvUQW","https://i.scdn.co/image/ab67616d000048513a9fb7a87675ecd9c68d7b46"
"6zQ727bnAFNmozyuLIskzB","Lottery 3","1","2023-08-14","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d000048510943003f98a34024fa6d6fc4"
"38ejX7pUiY2OJSLDWIBJmV","Faded","1","2023-08-11","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d0000485146bac157261018ac335e0f78"
"5ywBI1bTCcwirS06W3vHVI","Beza Boro","1","2023-07-18","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d0000485158568d2743ceff917710366c"
"5Z3fVlBG6P4B5MzARLtcVr","M&M","1","2023-07-10","single","Parsa Simpson,Dara K,Gdaal","5wvDF7PuwGQuohqPkW6cdB,7ecobAeYEEq7KlY5MZfoAE,7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d0000485185c4e54905c8cf49cafe061a"
"2ErJIibFYUhi29dNFFHl89","Hala Na (DJ Tupic & Dynatonic Remix)","1","2023-07-07","single","Gdaal,Dynatonic,DJ Tupic","7mGDv3CYlPghTIWzE6tOpv,6DdsZ8p8sO7baNvPTi0oTL,7Fev1YEuJh0pDPWa6ajUIY","https://i.scdn.co/image/ab67616d000048510798091e914a804c26cc09f1"
"4eWdvjxH0EILSmkTDiLb5B","Tucci","1","2023-05-22","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d000048512f533ecd9d7139267d0bc6e9"
"7wItwOUNA4lrvg4pKf1Kpk","Maahrokh","1","2023-04-19","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d000048518512cb89974fce1c9571f9ad"
"1I3qlHTkyymFV7p2mL2lvl","Be Yade (Remix)","1","2023-04-15","single","Erfan,Gdaal,Imanemun","1yPzb9mqugowOfUs2vIOgL,7mGDv3CYlPghTIWzE6tOpv,6NY0pmZsboMa0qoHDswbdv","https://i.scdn.co/image/ab67616d00004851b85bb559e54d1fd292787220"
"0MwhfWUbBCYpga1wcl7NfQ","Link","1","2023-02-27","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851ef68574a12ff26507591918f"
"1lzawQoWIbtUKBQW5ARnLH","Shazdeh Kocholoo","1","2023-02-13","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d0000485130b87b9ddebf6dd983df47f7"
"3CQM16sH1SZGQdQtS8JOPf","Dame Sob","1","2023-02-13","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851187de885dee709c9ba141cc3"
"27VjUaPzV1eSwTJv8afbpF","Dame Sob","1","2023-02-13","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851d751b9e598182bcd49fe4653"
"4ypT6XrjHfp2qo1t4ZYVRN","Mashghi","1","2023-02-11","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851f28a2229495e3a5ac90c2072"
"1QMYO9UiPZHq50W0lFl52Q","Mara Beboos","1","2023-01-11","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d000048513d4254cd767a09bfb38347d8"
"1c0lnKSnqcD6eFlN9rF0kM","Age","1","2022-12-28","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851ead761f1289f1d955f4c4a04"
"0acQU2w0nB4OfsV0vtbaFD","Leila ro bordan","1","2022-12-21","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851911992ef6d88556ccae706d8"
"0t9bP5VzJy3h0eISEI2uwG","Nefrin","1","2022-11-30","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851ad0ed2867779509ab52a6633"
"2odlpHjPPfDlzptIwbPvS2","Oon Dare Mire","1","2022-10-27","single","Gdaal,Erfan","7mGDv3CYlPghTIWzE6tOpv,1yPzb9mqugowOfUs2vIOgL","https://i.scdn.co/image/ab67616d00004851c8eece5f5dc6dd30a69175f9"
"25euyULmkYhOfU4Q0atYCO","My Iran (ایران من)","1","2022-10-08","single","King Raam,Erfan,Gdaal","01xUafSGlkbklhhimae66R,1yPzb9mqugowOfUs2vIOgL,7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851598eaa49b7f299852f588820"
"6gWkqPVgHzoZIFAITxP1uW","Ramz","1","2022-08-26","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851f90356d8a273d02c96492584"
"0sEiDFegGIYDKGC8vv7AGm","Charlie","1","2022-08-07","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d0000485169c9a32c596cbb99dee2cf3c"
"3qo0AY2ZXFrNX3Pz76tNQk","7th of July","1","2022-07-07","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d0000485127c99b759f69516c508f3ae7"
"3weycOHVKv18a9VIkvNJkg","Lottery1","1","2022-05-29","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851f1a571d084876bfc4b08c272"
"5QKrW2rlgY7jgkfA5Ad4vH","Bidaram","1","2022-05-03","single","Rich A,Gdaal","6NvS2SMZz8nekJ2RyUKy7D,7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851ff28f831e65177a85dba87d8"
"1SEBxLLIj2L84uqPA1e4hL","Sango Shishe","1","2022-01-11","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851e415487716c84e3dad52eeb1"
"4k7FreC6EJ6wEOlneI8GC1","Qasedak-e-Tanha","2","2021-12-27","single","Pooyan Ardalan,Gdaal","1JSXGL2864wr8F1jtNKjoT,7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d000048516d962d960329044445cfe6a3"
"5bk8LpOle77Tng3HMNc305","Shabih Ma","1","2021-12-21","single","Parsa Simpson,Gdaal,SIN","5wvDF7PuwGQuohqPkW6cdB,7mGDv3CYlPghTIWzE6tOpv,1vecXpjChVZu8wUEsciKoo","https://i.scdn.co/image/ab67616d0000485137a0243eb270fbb904a9f5e6"
"4CqgvkhneSvDF33IaoQJ0W","Edalate Ali","1","2021-12-03","single","Erfan,Gdaal","1yPzb9mqugowOfUs2vIOgL,7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d000048510e4443ca0079574dacc7e34b"
"5CU5tIFPqAC8jw3SHMFK2G","shear mikonam","1","2021-11-04","single","Gdaal,Xteon","7mGDv3CYlPghTIWzE6tOpv,7g70nrZCdd9jd2wfFQM6Rn","https://i.scdn.co/image/ab67616d00004851cda38fd93d7446d37d0d2422"
"482vzXFjN13gxYZwmB1YAV","Banafsh","6","2021-09-09","single","Gdaal,Madgal","7mGDv3CYlPghTIWzE6tOpv,59c59jqSTrVDZhSyrnaCLz","https://i.scdn.co/image/ab67616d00004851ab2095556997308f6d422af8"
"4ER6KtUUfnJYRpP1QykFJE","Ebi","1","2021-08-21","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d000048513c5270a5aa893abef20bcefd"
"0lsRSG1OybnBO3PLly97SH","Khooneye Akhar","1","2021-07-27","single","Gdaal,Madgal","7mGDv3CYlPghTIWzE6tOpv,59c59jqSTrVDZhSyrnaCLz","https://i.scdn.co/image/ab67616d000048514a81bf36f46e9583e9e1f1c0"
"1y9w08aGH1KeCviJOZcsPY","1400","1","2021-06-04","single","Gdaal,Erfan","7mGDv3CYlPghTIWzE6tOpv,1yPzb9mqugowOfUs2vIOgL","https://i.scdn.co/image/ab67616d00004851ea176998133e8393bdaead3d"
"2OhQyXOpV30F3MuY6M4ZMp","Banafsh","1","2020-07-11","single","Madgal,Gdaal","59c59jqSTrVDZhSyrnaCLz,7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851e9dc147e69cdcdf3e22e6b4a"
"2uAitRCIw6EUtaAb8l5J5A","Dire","1","2020-04-17","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851ec17684328a10a55b19e5121"
"1UdoSoAqjFetASG3k7FEly","Sarnevesht (Remix)","1","2020-01-01","single","Imanemun,Gdaal,Shebi","6NY0pmZsboMa0qoHDswbdv,7mGDv3CYlPghTIWzE6tOpv,3fnZUdVKUqMybgDNL2ECMH","https://i.scdn.co/image/ab67616d000048512d30b4806e91a013cf61db96"
"5H93j8UJifXW2rEY4xdeJS","Mive Mamnooe","1","2020-01-01","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851397966f04de79ea67f268bfd"
"72OCZ2uM0cThpkDW0IpKoM","Jaame Zahr","1","2019-11-25","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851a11e3b1b9a0e47c6c733844c"
"2WfFNFlMioceQHSrqVWQCY","Mese Tehran","1","2019-10-27","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d000048516da0441f1ae7e51d7e824f65"
"7KJ022Lz1j3x1sxlR9Fy19","Mano Faryad Kon","1","2019-09-29","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d0000485105355af3bccfaf4144dc3acb"
"2b9O7JbmUuzTfaIgQjKeZA","Sarnevesht","1","2019-08-27","single","Imanemun,Gdaal","6NY0pmZsboMa0qoHDswbdv,7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d0000485154a2d679e2e15f7b17916668"
"5VVeUdWqw9ViHMoRNy1d0r","Zibaye Vahshi","1","2019-05-03","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851dd7aa57a26ca3af411c275a7"
"6Y2VrlxoRMbIRHZvkWNCzF","Shaghayegh","1","2019-02-26","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d0000485193c01bbf7facb757f1aa81a3"
"12yJKi7o3Ck0OwAygynBVr","Montage","1","2018-10-29","single","Gdaal,Erfan","7mGDv3CYlPghTIWzE6tOpv,1yPzb9mqugowOfUs2vIOgL","https://i.scdn.co/image/ab67616d00004851b87d7dc98ba669943e44a2e7"
"2U5hVtk5kArrgF7RtjYk7R","Hamejaa","1","2018-09-17","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d000048519287b235fcdd11c8c716bc42"
"3bhVuNKpgNmX7sseklDnpd","Edalat","1","2018-08-02","single","Erfan,Gdaal","1yPzb9mqugowOfUs2vIOgL,7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851bd6c0c296168eb7618a96116"
"3Z9m34fPtddbUqIN6mPGmz","Sedaha","1","2018-07-19","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d0000485140d8603325f2962f1c405bc8"
"4E2Y6hhVkAyHgCFtlYws0d","Mirize Baram","1","2018-02-18","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851a3682503fa52dabad04319e8"
"2iYpuGwwSy5pX35qOHApaD","Ye Divare","1","2017-11-18","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d000048514544d013464ae6dec3c85e4b"
"6AEUnieGz5jTTgaBpG7gq4","Yadam Toro Faramush (feat. The Don)","1","2016-08-07","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851839dc0e2a457830cf60ef6f4"
"2e1db7RaLnyUk13AwqPoZX","Baraye To","1","2016-08-01","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851d67cf3784caac42f69e6a017"
"0fJ4ETMTcUYswufJb8g7rZ","Ye Khabare Khoob","1","2016-04-02","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851a578d76466940bc1fa52472e"
"3EAiGWGIkMKEYH3iFzdSWQ","Zemestoon Oomad O Raft","6","2015-06-10","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851d3797fd9df026ad2b14c2bd2"
"5UD1VZm4eZY0MvcBx0N1F0","Baazi","1","2015-04-28","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851da3e539f2138786380cfe842"
"6XwsOKt3vkyzTVMjj4csoU","Kissing & Running Away","1","2013-10-18","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d000048513b0af865594bc72771982de5"
"3dAZaAIB1l59sVuP9ryybX","Catchy Caddy","1","2013-07-22","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d000048516665f97325a9c79369700623"
"72ZAANmtQjplQQ83MOgVi8","Khengtar Az Dirooz","1","2013-06-13","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851496bb857afab5571593ab79a"
"3glWe6MW47xNet7TeJHbqT","Shaere Mariz","1","2012-08-28","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d00004851f2b613d98f12624aedb72045"
"0FAsgHtJtRbL079lBhzrlc","Roozhaye Khakestari","1","2012-07-15","single","Gdaal","7mGDv3CYlPghTIWzE6tOpv","https://i.scdn.co/image/ab67616d0000485135886331f064730c208f748f"
"3QCLmX6un59NO7Mv2NuUxe","Khalafe Shar'E","10","2021-05-10","album","Ahood","6RI9dCO9scZq1ZaEsNj0FK","https://i.scdn.co/image/ab67616d0000485163cd01e8c25e4478cbd627d4"
